PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
CHILD TOO YOUNG FOR SCHOOL,23,ESCORT,-9
CHILD TOO YOUNG FOR SCHOOL,23,HOME,372
CHILD TOO YOUNG FOR SCHOOL,23,OTHDISCR,91
CHILD TOO YOUNG FOR SCHOOL,23,OTHMAINT,-68
CHILD TOO YOUNG FOR SCHOOL,23,SCHOOL,-94
CHILD TOO YOUNG FOR SCHOOL,23,SHOPPING,63
CHILD TOO YOUNG FOR SCHOOL,23,SOCIAL,-5
CHILD TOO YOUNG FOR SCHOOL,24,EATOUT,-40
CHILD TOO YOUNG FOR SCHOOL,24,ESCORT,-17
CHILD TOO YOUNG FOR SCHOOL,24,HOME,346
CHILD TOO YOUNG FOR SCHOOL,24,OTHDISCR,66
CHILD TOO YOUNG FOR SCHOOL,24,OTHMAINT,-235
CHILD TOO YOUNG FOR SCHOOL,24,SCHOOL,-130
CHILD TOO YOUNG FOR SCHOOL,24,SHOPPING,-6
CHILD TOO YOUNG FOR SCHOOL,24,SOCIAL,-24
CHILD TOO YOUNG FOR SCHOOL,25,EATOUT,34
CHILD TOO YOUNG FOR SCHOOL,25,ESCORT,110
CHILD TOO YOUNG FOR SCHOOL,25,HOME,416
CHILD TOO YOUNG FOR SCHOOL,25,OTHDISCR,1
CHILD TOO YOUNG FOR SCHOOL,25,OTHMAINT,-97
CHILD TOO YOUNG FOR SCHOOL,25,SCHOOL,1
CHILD TOO YOUNG FOR SCHOOL,25,SHOPPING,-66
CHILD TOO YOUNG FOR SCHOOL,25,SOCIAL,-123
CHILD TOO YOUNG FOR SCHOOL,26,EATOUT,7
CHILD TOO YOUNG FOR SCHOOL,26,ESCORT,129
CHILD TOO YOUNG FOR SCHOOL,26,HOME,372
CHILD TOO YOUNG FOR SCHOOL,26,OTHDISCR,-20
CHILD TOO YOUNG FOR SCHOOL,26,OTHMAINT,24
CHILD TOO YOUNG FOR SCHOOL,26,SCHOOL,-177
CHILD TOO YOUNG FOR SCHOOL,26,SHOPPING,21
CHILD TOO YOUNG FOR SCHOOL,26,SOCIAL,-167
CHILD TOO YOUNG FOR SCHOOL,27,EATOUT,-15
CHILD TOO YOUNG FOR SCHOOL,27,ESCORT,50
CHILD TOO YOUNG FOR SCHOOL,27,HOME,541
CHILD TOO YOUNG FOR SCHOOL,27,OTHDISCR,88
CHILD TOO YOUNG FOR SCHOOL,27,OTHMAINT,-58
CHILD TOO YOUNG FOR SCHOOL,27,SCHOOL,-262
CHILD TOO YOUNG FOR SCHOOL,27,SHOPPING,81
CHILD TOO YOUNG FOR SCHOOL,27,SOCIAL,-232
CHILD TOO YOUNG FOR SCHOOL,28,EATOUT,-13
CHILD TOO YOUNG FOR SCHOOL,28,ESCORT,-19
CHILD TOO YOUNG FOR SCHOOL,28,HOME,594
CHILD TOO YOUNG FOR SCHOOL,28,OTHDISCR,103
CHILD TOO YOUNG FOR SCHOOL,28,OTHMAINT,15
CHILD TOO YOUNG FOR SCHOOL,28,SCHOOL,-337
CHILD TOO YOUNG FOR SCHOOL,28,SHOPPING,-51
CHILD TOO YOUNG FOR SCHOOL,28,SOCIAL,-200
CHILD TOO YOUNG FOR SCHOOL,29,EATOUT,18
CHILD TOO YOUNG FOR SCHOOL,29,ESCORT,4
CHILD TOO YOUNG FOR SCHOOL,29,HOME,355
CHILD TOO YOUNG FOR SCHOOL,29,OTHDISCR,246
CHILD TOO YOUNG FOR SCHOOL,29,OTHMAINT,341
CHILD TOO YOUNG FOR SCHOOL,29,SCHOOL,-356
CHILD TOO YOUNG FOR SCHOOL,29,SHOPPING,71
CHILD TOO YOUNG FOR SCHOOL,29,SOCIAL,-26
CHILD TOO YOUNG FOR SCHOOL,30,EATOUT,-36
CHILD TOO YOUNG FOR SCHOOL,30,ESCORT,-50
CHILD TOO YOUNG FOR SCHOOL,30,HOME,185
CHILD TOO YOUNG FOR SCHOOL,30,OTHDISCR,208
CHILD TOO YOUNG FOR SCHOOL,30,OTHMAINT,160
CHILD TOO YOUNG FOR SCHOOL,30,SCHOOL,-297
CHILD TOO YOUNG FOR SCHOOL,30,SHOPPING,50
CHILD TOO YOUNG FOR SCHOOL,30,SOCIAL,-93
CHILD TOO YOUNG FOR SCHOOL,31,EATOUT,-91
CHILD TOO YOUNG FOR SCHOOL,31,ESCORT,100
CHILD TOO YOUNG FOR SCHOOL,31,HOME,537
CHILD TOO YOUNG FOR SCHOOL,31,OTHDISCR,273
CHILD TOO YOUNG FOR SCHOOL,31,OTHMAINT,-44
CHILD TOO YOUNG FOR SCHOOL,31,SCHOOL,-306
CHILD TOO YOUNG FOR SCHOOL,31,SHOPPING,78
CHILD TOO YOUNG FOR SCHOOL,31,SOCIAL,-256
CHILD TOO YOUNG FOR SCHOOL,32,EATOUT,-88
CHILD TOO YOUNG FOR SCHOOL,32,ESCORT,95
CHILD TOO YOUNG FOR SCHOOL,32,HOME,711
CHILD TOO YOUNG FOR SCHOOL,32,OTHDISCR,130
CHILD TOO YOUNG FOR SCHOOL,32,OTHMAINT,211
CHILD TOO YOUNG FOR SCHOOL,32,SCHOOL,-193
CHILD TOO YOUNG FOR SCHOOL,32,SHOPPING,-51
CHILD TOO YOUNG FOR SCHOOL,32,SOCIAL,-351
CHILD TOO YOUNG FOR SCHOOL,33,EATOUT,-61
CHILD TOO YOUNG FOR SCHOOL,33,ESCORT,-99
CHILD TOO YOUNG FOR SCHOOL,33,HOME,275
CHILD TOO YOUNG FOR SCHOOL,33,OTHDISCR,191
CHILD TOO YOUNG FOR SCHOOL,33,OTHMAINT,300
CHILD TOO YOUNG FOR SCHOOL,33,SCHOOL,-232
CHILD TOO YOUNG FOR SCHOOL,33,SHOPPING,89
CHILD TOO YOUNG FOR SCHOOL,33,SOCIAL,-387
CHILD TOO YOUNG FOR SCHOOL,34,EATOUT,0
CHILD TOO YOUNG FOR SCHOOL,34,ESCORT,-183
CHILD TOO YOUNG FOR SCHOOL,34,HOME,202
CHILD TOO YOUNG FOR SCHOOL,34,OTHDISCR,227
CHILD TOO YOUNG FOR SCHOOL,34,OTHMAINT,168
CHILD TOO YOUNG FOR SCHOOL,34,SCHOOL,-139
CHILD TOO YOUNG FOR SCHOOL,34,SHOPPING,53
CHILD TOO YOUNG FOR SCHOOL,34,SOCIAL,-408
CHILD TOO YOUNG FOR SCHOOL,35,EATOUT,27
CHILD TOO YOUNG FOR SCHOOL,35,ESCORT,-95
CHILD TOO YOUNG FOR SCHOOL,35,HOME,484
CHILD TOO YOUNG FOR SCHOOL,35,OTHDISCR,75
CHILD TOO YOUNG FOR SCHOOL,35,OTHMAINT,143
CHILD TOO YOUNG FOR SCHOOL,35,SCHOOL,-80
CHILD TOO YOUNG FOR SCHOOL,35,SHOPPING,-19
CHILD TOO YOUNG FOR SCHOOL,35,SOCIAL,-418
CHILD TOO YOUNG FOR SCHOOL,36,EATOUT,27
CHILD TOO YOUNG FOR SCHOOL,36,ESCORT,66
CHILD TOO YOUNG FOR SCHOOL,36,HOME,558
CHILD TOO YOUNG FOR SCHOOL,36,OTHDISCR,-48
CHILD TOO YOUNG FOR SCHOOL,36,OTHMAINT,123
CHILD TOO YOUNG FOR SCHOOL,36,SCHOOL,-44
CHILD TOO YOUNG FOR SCHOOL,36,SHOPPING,-84
CHILD TOO YOUNG FOR SCHOOL,36,SOCIAL,-326
CHILD TOO YOUNG FOR SCHOOL,37,EATOUT,-75
CHILD TOO YOUNG FOR SCHOOL,37,ESCORT,-125
CHILD TOO YOUNG FOR SCHOOL,37,HOME,456
CHILD TOO YOUNG FOR SCHOOL,37,OTHDISCR,40
CHILD TOO YOUNG FOR SCHOOL,37,OTHMAINT,131
CHILD TOO YOUNG FOR SCHOOL,37,SCHOOL,-20
CHILD TOO YOUNG FOR SCHOOL,37,SHOPPING,-56
CHILD TOO YOUNG FOR SCHOOL,37,SOCIAL,-277
CHILD TOO YOUNG FOR SCHOOL,38,EATOUT,17
CHILD TOO YOUNG FOR SCHOOL,38,ESCORT,-189
CHILD TOO YOUNG FOR SCHOOL,38,HOME,520
CHILD TOO YOUNG FOR SCHOOL,38,OTHDISCR,-46
CHILD TOO YOUNG FOR SCHOOL,38,OTHMAINT,42
CHILD TOO YOUNG FOR SCHOOL,38,SCHOOL,-58
CHILD TOO YOUNG FOR SCHOOL,38,SHOPPING,-217
CHILD TOO YOUNG FOR SCHOOL,38,SOCIAL,-270
CHILD TOO YOUNG FOR SCHOOL,39,EATOUT,93
CHILD TOO YOUNG FOR SCHOOL,39,ESCORT,-53
CHILD TOO YOUNG FOR SCHOOL,39,HOME,450
CHILD TOO YOUNG FOR SCHOOL,39,OTHDISCR,-165
CHILD TOO YOUNG FOR SCHOOL,39,OTHMAINT,104
CHILD TOO YOUNG FOR SCHOOL,39,SCHOOL,-55
CHILD TOO YOUNG FOR SCHOOL,39,SHOPPING,-108
CHILD TOO YOUNG FOR SCHOOL,39,SOCIAL,-62
CHILD TOO YOUNG FOR SCHOOL,40,EATOUT,9
CHILD TOO YOUNG FOR SCHOOL,40,ESCORT,46
CHILD TOO YOUNG FOR SCHOOL,40,HOME,191
CHILD TOO YOUNG FOR SCHOOL,40,OTHDISCR,27
CHILD TOO YOUNG FOR SCHOOL,40,OTHMAINT,135
CHILD TOO YOUNG FOR SCHOOL,40,SCHOOL,-46
CHILD TOO YOUNG FOR SCHOOL,40,SHOPPING,-38
CHILD TOO YOUNG FOR SCHOOL,40,SOCIAL,-54
CHILD TOO YOUNG FOR SCHOOL,41,EATOUT,65
CHILD TOO YOUNG FOR SCHOOL,41,ESCORT,60
CHILD TOO YOUNG FOR SCHOOL,41,HOME,236
CHILD TOO YOUNG FOR SCHOOL,41,OTHDISCR,4
CHILD TOO YOUNG FOR SCHOOL,41,OTHMAINT,98
CHILD TOO YOUNG FOR SCHOOL,41,SCHOOL,-82
CHILD TOO YOUNG FOR SCHOOL,41,SHOPPING,-67
CHILD TOO YOUNG FOR SCHOOL,41,SOCIAL,-97
CHILD TOO YOUNG FOR SCHOOL,42,EATOUT,-31
CHILD TOO YOUNG FOR SCHOOL,42,ESCORT,41
CHILD TOO YOUNG FOR SCHOOL,42,HOME,228
CHILD TOO YOUNG FOR SCHOOL,42,OTHDISCR,32
CHILD TOO YOUNG FOR SCHOOL,42,OTHMAINT,141
CHILD TOO YOUNG FOR SCHOOL,42,SCHOOL,-73
CHILD TOO YOUNG FOR SCHOOL,42,SHOPPING,19
CHILD TOO YOUNG FOR SCHOOL,42,SOCIAL,5
CHILD TOO YOUNG FOR SCHOOL,43,EATOUT,-6
CHILD TOO YOUNG FOR SCHOOL,43,ESCORT,80
CHILD TOO YOUNG FOR SCHOOL,43,HOME,50
CHILD TOO YOUNG FOR SCHOOL,43,OTHDISCR,77
CHILD TOO YOUNG FOR SCHOOL,43,OTHMAINT,63
CHILD TOO YOUNG FOR SCHOOL,43,SCHOOL,-111
CHILD TOO YOUNG FOR SCHOOL,43,SHOPPING,0
CHILD TOO YOUNG FOR SCHOOL,43,SOCIAL,63
CHILD TOO YOUNG FOR SCHOOL,44,EATOUT,24
CHILD TOO YOUNG FOR SCHOOL,44,ESCORT,101
CHILD TOO YOUNG FOR SCHOOL,44,HOME,107
CHILD TOO YOUNG FOR SCHOOL,44,OTHDISCR,28
CHILD TOO YOUNG FOR SCHOOL,44,OTHMAINT,62
CHILD TOO YOUNG FOR SCHOOL,44,SCHOOL,-80
CHILD TOO YOUNG FOR SCHOOL,44,SHOPPING,5
CHILD TOO YOUNG FOR SCHOOL,44,SOCIAL,59
CHILD TOO YOUNG FOR SCHOOL,45,EATOUT,2
CHILD TOO YOUNG FOR SCHOOL,45,ESCORT,45
CHILD TOO YOUNG FOR SCHOOL,45,HOME,193
CHILD TOO YOUNG FOR SCHOOL,45,OTHDISCR,11
CHILD TOO YOUNG FOR SCHOOL,45,OTHMAINT,27
CHILD TOO YOUNG FOR SCHOOL,45,SCHOOL,-67
CHILD TOO YOUNG FOR SCHOOL,45,SHOPPING,-16
CHILD TOO YOUNG FOR SCHOOL,45,SOCIAL,10
CHILD TOO YOUNG FOR SCHOOL,46,EATOUT,-19
CHILD TOO YOUNG FOR SCHOOL,46,ESCORT,10
CHILD TOO YOUNG FOR SCHOOL,46,HOME,213
CHILD TOO YOUNG FOR SCHOOL,46,OTHDISCR,-11
CHILD TOO YOUNG FOR SCHOOL,46,OTHMAINT,11
CHILD TOO YOUNG FOR SCHOOL,46,SCHOOL,-92
CHILD TOO YOUNG FOR SCHOOL,46,SHOPPING,16
CHILD TOO YOUNG FOR SCHOOL,46,SOCIAL,85
CHILD TOO YOUNG FOR SCHOOL,47,EATOUT,-9
CHILD TOO YOUNG FOR SCHOOL,47,ESCORT,-2
CHILD TOO YOUNG FOR SCHOOL,47,HOME,201
CHILD TOO YOUNG FOR SCHOOL,47,OTHDISCR,-2
CHILD TOO YOUNG FOR SCHOOL,47,OTHMAINT,94
CHILD TOO YOUNG FOR SCHOOL,47,SCHOOL,-58
CHILD TOO YOUNG FOR SCHOOL,47,SHOPPING,-17
CHILD TOO YOUNG FOR SCHOOL,47,SOCIAL,70
CHILD TOO YOUNG FOR SCHOOL,48,EATOUT,-4
CHILD TOO YOUNG FOR SCHOOL,48,ESCORT,16
CHILD TOO YOUNG FOR SCHOOL,48,HOME,222
CHILD TOO YOUNG FOR SCHOOL,48,OTHDISCR,-5
CHILD TOO YOUNG FOR SCHOOL,48,OTHMAINT,44
CHILD TOO YOUNG FOR SCHOOL,48,SCHOOL,-44
CHILD TOO YOUNG FOR SCHOOL,48,SHOPPING,-23
CHILD TOO YOUNG FOR SCHOOL,48,SOCIAL,32
FULL-TIME WORKER,1,ATWORK,-12
FULL-TIME WORKER,1,EATOUT,-34
FULL-TIME WORKER,1,ESCORT,30
FULL-TIME WORKER,1,HOME,281
FULL-TIME WORKER,1,OTHDISCR,11
FULL-TIME WORKER,1,OTHMAINT,91
FULL-TIME WORKER,1,SHOPPING,-32
FULL-TIME WORKER,1,SOCIAL,32
FULL-TIME WORKER,1,WORK,-366
FULL-TIME WORKER,2,ATWORK,-34
FULL-TIME WORKER,2,EATOUT,-48
FULL-TIME WORKER,2,ESCORT,-54
FULL-TIME WORKER,2,HOME,562
FULL-TIME WORKER,2,OTHDISCR,-5
FULL-TIME WORKER,2,OTHMAINT,-63
FULL-TIME WORKER,2,SHOPPING,-27
FULL-TIME WORKER,2,SOCIAL,67
FULL-TIME WORKER,2,WORK,-423
FULL-TIME WORKER,3,ATWORK,-45
FULL-TIME WORKER,3,EATOUT,-88
FULL-TIME WORKER,3,ESCORT,1
FULL-TIME WORKER,3,HOME,861
FULL-TIME WORKER,3,OTHDISCR,9
FULL-TIME WORKER,3,OTHMAINT,-130
FULL-TIME WORKER,3,SHOPPING,-91
FULL-TIME WORKER,3,SOCIAL,69
FULL-TIME WORKER,3,WORK,-796
FULL-TIME WORKER,4,ATWORK,-17
FULL-TIME WORKER,4,EATOUT,-18
FULL-TIME WORKER,4,ESCORT,-24
FULL-TIME WORKER,4,HOME,1344
FULL-TIME WORKER,4,OTHDISCR,45
FULL-TIME WORKER,4,OTHMAINT,-62
FULL-TIME WORKER,4,SHOPPING,-122
FULL-TIME WORKER,4,SOCIAL,44
FULL-TIME WORKER,4,WORK,-1266
FULL-TIME WORKER,5,ATWORK,-12
FULL-TIME WORKER,5,EATOUT,-6
FULL-TIME WORKER,5,ESCORT,-71
FULL-TIME WORKER,5,HOME,1505
FULL-TIME WORKER,5,OTHDISCR,86
FULL-TIME WORKER,5,OTHMAINT,-97
FULL-TIME WORKER,5,SHOPPING,-232
FULL-TIME WORKER,5,SOCIAL,137
FULL-TIME WORKER,5,WORK,-1606
FULL-TIME WORKER,6,ATWORK,40
FULL-TIME WORKER,6,EATOUT,-17
FULL-TIME WORKER,6,ESCORT,-188
FULL-TIME WORKER,6,HOME,2045
FULL-TIME WORKER,6,OTHDISCR,181
FULL-TIME WORKER,6,OTHMAINT,-271
FULL-TIME WORKER,6,SHOPPING,-228
FULL-TIME WORKER,6,SOCIAL,142
FULL-TIME WORKER,6,WORK,-3517
FULL-TIME WORKER,7,ATWORK,-78
FULL-TIME WORKER,7,EATOUT,206
FULL-TIME WORKER,7,ESCORT,150
FULL-TIME WORKER,7,HOME,3940
FULL-TIME WORKER,7,OTHDISCR,72
FULL-TIME WORKER,7,OTHMAINT,156
FULL-TIME WORKER,7,SHOPPING,-70
FULL-TIME WORKER,7,SOCIAL,179
FULL-TIME WORKER,7,WORK,-1476
FULL-TIME WORKER,8,ATWORK,25
FULL-TIME WORKER,8,EATOUT,284
FULL-TIME WORKER,8,ESCORT,341
FULL-TIME WORKER,8,HOME,1147
FULL-TIME WORKER,8,OTHDISCR,247
FULL-TIME WORKER,8,OTHMAINT,381
FULL-TIME WORKER,8,SHOPPING,105
FULL-TIME WORKER,8,SOCIAL,221
FULL-TIME WORKER,8,WORK,494
FULL-TIME WORKER,9,ATWORK,14
FULL-TIME WORKER,9,EATOUT,250
FULL-TIME WORKER,9,ESCORT,-57
FULL-TIME WORKER,9,HOME,-1077
FULL-TIME WORKER,9,OTHDISCR,148
FULL-TIME WORKER,9,OTHMAINT,358
FULL-TIME WORKER,9,SHOPPING,18
FULL-TIME WORKER,9,SOCIAL,119
FULL-TIME WORKER,9,WORK,3738
FULL-TIME WORKER,10,ATWORK,31
FULL-TIME WORKER,10,EATOUT,216
FULL-TIME WORKER,10,ESCORT,9
FULL-TIME WORKER,10,HOME,-3725
FULL-TIME WORKER,10,OTHDISCR,-51
FULL-TIME WORKER,10,OTHMAINT,-121
FULL-TIME WORKER,10,SHOPPING,51
FULL-TIME WORKER,10,SOCIAL,114
FULL-TIME WORKER,10,WORK,5066
FULL-TIME WORKER,11,ATWORK,-30
FULL-TIME WORKER,11,EATOUT,222
FULL-TIME WORKER,11,ESCORT,-326
FULL-TIME WORKER,11,HOME,-4753
FULL-TIME WORKER,11,OTHDISCR,-52
FULL-TIME WORKER,11,OTHMAINT,389
FULL-TIME WORKER,11,SHOPPING,-385
FULL-TIME WORKER,11,SOCIAL,92
FULL-TIME WORKER,11,WORK,6127
FULL-TIME WORKER,12,ATWORK,74
FULL-TIME WORKER,12,EATOUT,229
FULL-TIME WORKER,12,ESCORT,-32
FULL-TIME WORKER,12,HOME,-5716
FULL-TIME WORKER,12,OTHDISCR,-83
FULL-TIME WORKER,12,OTHMAINT,-15
FULL-TIME WORKER,12,SHOPPING,-145
FULL-TIME WORKER,12,SOCIAL,89
FULL-TIME WORKER,12,WORK,6728
FULL-TIME WORKER,13,ATWORK,230
FULL-TIME WORKER,13,EATOUT,371
FULL-TIME WORKER,13,ESCORT,93
FULL-TIME WORKER,13,HOME,-6355
FULL-TIME WORKER,13,OTHDISCR,69
FULL-TIME WORKER,13,OTHMAINT,-308
FULL-TIME WORKER,13,SHOPPING,57
FULL-TIME WORKER,13,SOCIAL,-48
FULL-TIME WORKER,13,WORK,6612
FULL-TIME WORKER,14,ATWORK,84
FULL-TIME WORKER,14,EATOUT,393
FULL-TIME WORKER,14,ESCORT,31
FULL-TIME WORKER,14,HOME,-6260
FULL-TIME WORKER,14,OTHDISCR,15
FULL-TIME WORKER,14,OTHMAINT,-449
FULL-TIME WORKER,14,SHOPPING,-325
FULL-TIME WORKER,14,SOCIAL,-50
FULL-TIME WORKER,14,WORK,6736
FULL-TIME WORKER,15,ATWORK,253
FULL-TIME WORKER,15,EATOUT,300
FULL-TIME WORKER,15,ESCORT,316
FULL-TIME WORKER,15,HOME,-6901
FULL-TIME WORKER,15,OTHDISCR,-267
FULL-TIME WORKER,15,OTHMAINT,-38
FULL-TIME WORKER,15,SHOPPING,-118
FULL-TIME WORKER,15,SOCIAL,-40
FULL-TIME WORKER,15,WORK,6827
FULL-TIME WORKER,16,ATWORK,264
FULL-TIME WORKER,16,EATOUT,264
FULL-TIME WORKER,16,ESCORT,242
FULL-TIME WORKER,16,HOME,-6138
FULL-TIME WORKER,16,OTHDISCR,-262
FULL-TIME WORKER,16,OTHMAINT,-244
FULL-TIME WORKER,16,SHOPPING,-312
FULL-TIME WORKER,16,SOCIAL,-24
FULL-TIME WORKER,16,WORK,6617
FULL-TIME WORKER,17,ATWORK,246
FULL-TIME WORKER,17,EATOUT,161
FULL-TIME WORKER,17,ESCORT,-99
FULL-TIME WORKER,17,HOME,-6242
FULL-TIME WORKER,17,OTHDISCR,-167
FULL-TIME WORKER,17,OTHMAINT,-543
FULL-TIME WORKER,17,SHOPPING,-542
FULL-TIME WORKER,17,SOCIAL,-52
FULL-TIME WORKER,17,WORK,7274
FULL-TIME WORKER,18,ATWORK,1377
FULL-TIME WORKER,18,EATOUT,-17
FULL-TIME WORKER,18,ESCORT,-111
FULL-TIME WORKER,18,HOME,-5971
FULL-TIME WORKER,18,OTHDISCR,-174
FULL-TIME WORKER,18,OTHMAINT,-288
FULL-TIME WORKER,18,SHOPPING,-398
FULL-TIME WORKER,18,SOCIAL,-31
FULL-TIME WORKER,18,WORK,6437
FULL-TIME WORKER,19,ATWORK,1534
FULL-TIME WORKER,19,EATOUT,16
FULL-TIME WORKER,19,ESCORT,-107
FULL-TIME WORKER,19,HOME,-5952
FULL-TIME WORKER,19,OTHDISCR,-231
FULL-TIME WORKER,19,OTHMAINT,-98
FULL-TIME WORKER,19,SHOPPING,-499
FULL-TIME WORKER,19,SOCIAL,-182
FULL-TIME WORKER,19,WORK,5655
FULL-TIME WORKER,20,ATWORK,2073
FULL-TIME WORKER,20,EATOUT,-9
FULL-TIME WORKER,20,ESCORT,-133
FULL-TIME WORKER,20,HOME,-5892
FULL-TIME WORKER,20,OTHDISCR,-212
FULL-TIME WORKER,20,OTHMAINT,-317
FULL-TIME WORKER,20,SHOPPING,-580
FULL-TIME WORKER,20,SOCIAL,-83
FULL-TIME WORKER,20,WORK,6563
FULL-TIME WORKER,21,ATWORK,880
FULL-TIME WORKER,21,EATOUT,-187
FULL-TIME WORKER,21,ESCORT,107
FULL-TIME WORKER,21,HOME,-6096
FULL-TIME WORKER,21,OTHDISCR,-220
FULL-TIME WORKER,21,OTHMAINT,214
FULL-TIME WORKER,21,SHOPPING,-448
FULL-TIME WORKER,21,SOCIAL,-231
FULL-TIME WORKER,21,WORK,6704
FULL-TIME WORKER,22,ATWORK,276
FULL-TIME WORKER,22,EATOUT,-439
FULL-TIME WORKER,22,ESCORT,-92
FULL-TIME WORKER,22,HOME,-6057
FULL-TIME WORKER,22,OTHDISCR,-108
FULL-TIME WORKER,22,OTHMAINT,156
FULL-TIME WORKER,22,SHOPPING,-309
FULL-TIME WORKER,22,SOCIAL,-218
FULL-TIME WORKER,22,WORK,6679
FULL-TIME WORKER,23,ATWORK,54
FULL-TIME WORKER,23,EATOUT,-103
FULL-TIME WORKER,23,ESCORT,-292
FULL-TIME WORKER,23,HOME,-6610
FULL-TIME WORKER,23,OTHDISCR,49
FULL-TIME WORKER,23,OTHMAINT,80
FULL-TIME WORKER,23,SHOPPING,-239
FULL-TIME WORKER,23,SOCIAL,-107
FULL-TIME WORKER,23,WORK,6601
FULL-TIME WORKER,24,ATWORK,51
FULL-TIME WORKER,24,EATOUT,131
FULL-TIME WORKER,24,ESCORT,47
FULL-TIME WORKER,24,HOME,-7141
FULL-TIME WORKER,24,OTHDISCR,168
FULL-TIME WORKER,24,OTHMAINT,-72
FULL-TIME WORKER,24,SHOPPING,-209
FULL-TIME WORKER,24,SOCIAL,-33
FULL-TIME WORKER,24,WORK,6394
FULL-TIME WORKER,25,ATWORK,-87
FULL-TIME WORKER,25,EATOUT,-115
FULL-TIME WORKER,25,ESCORT,154
FULL-TIME WORKER,25,HOME,-6542
FULL-TIME WORKER,25,OTHDISCR,338
FULL-TIME WORKER,25,OTHMAINT,-50
FULL-TIME WORKER,25,SHOPPING,106
FULL-TIME WORKER,25,SOCIAL,-36
FULL-TIME WORKER,25,WORK,7184
FULL-TIME WORKER,26,ATWORK,-267
FULL-TIME WORKER,26,EATOUT,-90
FULL-TIME WORKER,26,ESCORT,224
FULL-TIME WORKER,26,HOME,-5901
FULL-TIME WORKER,26,OTHDISCR,329
FULL-TIME WORKER,26,OTHMAINT,160
FULL-TIME WORKER,26,SHOPPING,140
FULL-TIME WORKER,26,SOCIAL,-212
FULL-TIME WORKER,26,WORK,6684
FULL-TIME WORKER,27,ATWORK,24
FULL-TIME WORKER,27,EATOUT,53
FULL-TIME WORKER,27,ESCORT,49
FULL-TIME WORKER,27,HOME,-5118
FULL-TIME WORKER,27,OTHDISCR,27
FULL-TIME WORKER,27,OTHMAINT,917
FULL-TIME WORKER,27,SHOPPING,389
FULL-TIME WORKER,27,SOCIAL,-287
FULL-TIME WORKER,27,WORK,5584
FULL-TIME WORKER,28,ATWORK,-125
FULL-TIME WORKER,28,EATOUT,224
FULL-TIME WORKER,28,ESCORT,87
FULL-TIME WORKER,28,HOME,-4159
FULL-TIME WORKER,28,OTHDISCR,358
FULL-TIME WORKER,28,OTHMAINT,253
FULL-TIME WORKER,28,SHOPPING,401
FULL-TIME WORKER,28,SOCIAL,-475
FULL-TIME WORKER,28,WORK,4418
FULL-TIME WORKER,29,ATWORK,20
FULL-TIME WORKER,29,EATOUT,447
FULL-TIME WORKER,29,ESCORT,514
FULL-TIME WORKER,29,HOME,-4392
FULL-TIME WORKER,29,OTHDISCR,908
FULL-TIME WORKER,29,OTHMAINT,1285
FULL-TIME WORKER,29,SHOPPING,295
FULL-TIME WORKER,29,SOCIAL,-383
FULL-TIME WORKER,29,WORK,3551
FULL-TIME WORKER,30,ATWORK,-120
FULL-TIME WORKER,30,EATOUT,255
FULL-TIME WORKER,30,ESCORT,263
FULL-TIME WORKER,30,HOME,-2442
FULL-TIME WORKER,30,OTHDISCR,703
FULL-TIME WORKER,30,OTHMAINT,1336
FULL-TIME WORKER,30,SHOPPING,601
FULL-TIME WORKER,30,SOCIAL,-465
FULL-TIME WORKER,30,WORK,2186
FULL-TIME WORKER,31,ATWORK,-125
FULL-TIME WORKER,31,EATOUT,320
FULL-TIME WORKER,31,ESCORT,655
FULL-TIME WORKER,31,HOME,-1388
FULL-TIME WORKER,31,OTHDISCR,1021
FULL-TIME WORKER,31,OTHMAINT,1396
FULL-TIME WORKER,31,SHOPPING,906
FULL-TIME WORKER,31,SOCIAL,-362
FULL-TIME WORKER,31,WORK,266
FULL-TIME WORKER,32,ATWORK,-173
FULL-TIME WORKER,32,EATOUT,258
FULL-TIME WORKER,32,ESCORT,553
FULL-TIME WORKER,32,HOME,547
FULL-TIME WORKER,32,OTHDISCR,1003
FULL-TIME WORKER,32,OTHMAINT,431
FULL-TIME WORKER,32,SHOPPING,1011
FULL-TIME WORKER,32,SOCIAL,-217
FULL-TIME WORKER,32,WORK,-1411
FULL-TIME WORKER,33,ATWORK,-184
FULL-TIME WORKER,33,EATOUT,-301
FULL-TIME WORKER,33,ESCORT,-127
FULL-TIME WORKER,33,HOME,2218
FULL-TIME WORKER,33,OTHDISCR,1002
FULL-TIME WORKER,33,OTHMAINT,-161
FULL-TIME WORKER,33,SHOPPING,462
FULL-TIME WORKER,33,SOCIAL,-568
FULL-TIME WORKER,33,WORK,-2532
FULL-TIME WORKER,34,ATWORK,-77
FULL-TIME WORKER,34,EATOUT,425
FULL-TIME WORKER,34,ESCORT,-177
FULL-TIME WORKER,34,HOME,1201
FULL-TIME WORKER,34,OTHDISCR,1340
FULL-TIME WORKER,34,OTHMAINT,729
FULL-TIME WORKER,34,SHOPPING,878
FULL-TIME WORKER,34,SOCIAL,-394
FULL-TIME WORKER,34,WORK,-2209
FULL-TIME WORKER,35,ATWORK,-99
FULL-TIME WORKER,35,EATOUT,207
FULL-TIME WORKER,35,ESCORT,-333
FULL-TIME WORKER,35,HOME,721
