PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
CHILD TOO YOUNG FOR SCHOOL,22,ESCORT,14502
CHILD TOO YOUNG FOR SCHOOL,22,HOME,299648
CHILD TOO YOUNG FOR SCHOOL,22,OTHDISCR,13389
CHILD TOO YOUNG FOR SCHOOL,22,OTHMAINT,14408
CHILD TOO YOUNG FOR SCHOOL,22,SCHOOL,239329
CHILD TOO YOUNG FOR SCHOOL,22,SHOPPING,9997
CHILD TOO YOUNG FOR SCHOOL,22,SOCIAL,10400
CHILD TOO YOUNG FOR SCHOOL,23,EATOUT,3031
CHILD TOO YOUNG FOR SCHOOL,23,ESCORT,21426
CHILD TOO YOUNG FOR SCHOOL,23,HOME,301110
CHILD TOO YOUNG FOR SCHOOL,23,OTHDISCR,13227
CHILD TOO YOUNG FOR SCHOOL,23,OTHMAINT,15111
CHILD TOO YOUNG FOR SCHOOL,23,SCHOOL,236791
CHILD TOO YOUNG FOR SCHOOL,23,SHOPPING,10768
CHILD TOO YOUNG FOR SCHOOL,23,SOCIAL,10851
CHILD TOO YOUNG FOR SCHOOL,24,EATOUT,2830
CHILD TOO YOUNG FOR SCHOOL,24,ESCORT,29986
CHILD TOO YOUNG FOR SCHOOL,24,HOME,308664
CHILD TOO YOUNG FOR SCHOOL,24,OTHDISCR,13452
CHILD TOO YOUNG FOR SCHOOL,24,OTHMAINT,15614
CHILD TOO YOUNG FOR SCHOOL,24,SCHOOL,231984
CHILD TOO YOUNG FOR SCHOOL,24,SHOPPING,11773
CHILD TOO YOUNG FOR SCHOOL,24,SOCIAL,11574
CHILD TOO YOUNG FOR SCHOOL,25,EATOUT,2852
CHILD TOO YOUNG FOR SCHOOL,25,ESCORT,28285
CHILD TOO YOUNG FOR SCHOOL,25,HOME,332297
CHILD TOO YOUNG FOR SCHOOL,25,OTHDISCR,13767
CHILD TOO YOUNG FOR SCHOOL,25,OTHMAINT,15067
CHILD TOO YOUNG FOR SCHOOL,25,SCHOOL,205915
CHILD TOO YOUNG FOR SCHOOL,25,SHOPPING,12122
CHILD TOO YOUNG FOR SCHOOL,25,SOCIAL,12176
CHILD TOO YOUNG FOR SCHOOL,26,EATOUT,3237
CHILD TOO YOUNG FOR SCHOOL,26,ESCORT,28025
CHILD TOO YOUNG FOR SCHOOL,26,HOME,358089
CHILD TOO YOUNG FOR SCHOOL,26,OTHDISCR,14666
CHILD TOO YOUNG FOR SCHOOL,26,OTHMAINT,15886
CHILD TOO YOUNG FOR SCHOOL,26,SCHOOL,183219
CHILD TOO YOUNG FOR SCHOOL,26,SHOPPING,12618
CHILD TOO YOUNG FOR SCHOOL,26,SOCIAL,12973
CHILD TOO YOUNG FOR SCHOOL,27,EATOUT,3494
CHILD TOO YOUNG FOR SCHOOL,27,ESCORT,25319
CHILD TOO YOUNG FOR SCHOOL,27,HOME,391783
CHILD TOO YOUNG FOR SCHOOL,27,OTHDISCR,15363
CHILD TOO YOUNG FOR SCHOOL,27,OTHMAINT,16476
CHILD TOO YOUNG FOR SCHOOL,27,SCHOOL,149121
CHILD TOO YOUNG FOR SCHOOL,27,SHOPPING,12962
CHILD TOO YOUNG FOR SCHOOL,27,SOCIAL,13300
CHILD TOO YOUNG FOR SCHOOL,28,EATOUT,3563
CHILD TOO YOUNG FOR SCHOOL,28,ESCORT,21603
CHILD TOO YOUNG FOR SCHOOL,28,HOME,428713
CHILD TOO YOUNG FOR SCHOOL,28,OTHDISCR,15750
CHILD TOO YOUNG FOR SCHOOL,28,OTHMAINT,15868
CHILD TOO YOUNG FOR SCHOOL,28,SCHOOL,111557
CHILD TOO YOUNG FOR SCHOOL,28,SHOPPING,12464
CHILD TOO YOUNG FOR SCHOOL,28,SOCIAL,12779
CHILD TOO YOUNG FOR SCHOOL,29,EATOUT,3986
CHILD TOO YOUNG FOR SCHOOL,29,ESCORT,17102
CHILD TOO YOUNG FOR SCHOOL,29,HOME,454199
CHILD TOO YOUNG FOR SCHOOL,29,OTHDISCR,19997
CHILD TOO YOUNG FOR SCHOOL,29,OTHMAINT,14724
CHILD TOO YOUNG FOR SCHOOL,29,SCHOOL,84459
CHILD TOO YOUNG FOR SCHOOL,29,SHOPPING,12345
CHILD TOO YOUNG FOR SCHOOL,29,SOCIAL,12843
CHILD TOO YOUNG FOR SCHOOL,30,EATOUT,4994
CHILD TOO YOUNG FOR SCHOOL,30,ESCORT,14213
CHILD TOO YOUNG FOR SCHOOL,30,HOME,462879
CHILD TOO YOUNG FOR SCHOOL,30,OTHDISCR,25456
CHILD TOO YOUNG FOR SCHOOL,30,OTHMAINT,14523
CHILD TOO YOUNG FOR SCHOOL,30,SCHOOL,70884
CHILD TOO YOUNG FOR SCHOOL,30,SHOPPING,13405
CHILD TOO YOUNG FOR SCHOOL,30,SOCIAL,13122
CHILD TOO YOUNG FOR SCHOOL,31,EATOUT,6647
CHILD TOO YOUNG FOR SCHOOL,31,ESCORT,12042
CHILD TOO YOUNG FOR SCHOOL,31,HOME,470026
CHILD TOO YOUNG FOR SCHOOL,31,OTHDISCR,32035
CHILD TOO YOUNG FOR SCHOOL,31,OTHMAINT,13785
CHILD TOO YOUNG FOR SCHOOL,31,SCHOOL,59321
CHILD TOO YOUNG FOR SCHOOL,31,SHOPPING,13845
CHILD TOO YOUNG FOR SCHOOL,31,SOCIAL,13989
CHILD TOO YOUNG FOR SCHOOL,32,EATOUT,8145
CHILD TOO YOUNG FOR SCHOOL,32,ESCORT,10841
CHILD TOO YOUNG FOR SCHOOL,32,HOME,476083
CHILD TOO YOUNG FOR SCHOOL,32,OTHDISCR,38487
CHILD TOO YOUNG FOR SCHOOL,32,OTHMAINT,15157
CHILD TOO YOUNG FOR SCHOOL,32,SCHOOL,46701
CHILD TOO YOUNG FOR SCHOOL,32,SHOPPING,14077
CHILD TOO YOUNG FOR SCHOOL,32,SOCIAL,14651
CHILD TOO YOUNG FOR SCHOOL,33,EATOUT,9404
CHILD TOO YOUNG FOR SCHOOL,33,ESCORT,10990
CHILD TOO YOUNG FOR SCHOOL,33,HOME,476997
CHILD TOO YOUNG FOR SCHOOL,33,OTHDISCR,41414
CHILD TOO YOUNG FOR SCHOOL,33,OTHMAINT,15775
CHILD TOO YOUNG FOR SCHOOL,33,SCHOOL,35903
CHILD TOO YOUNG FOR SCHOOL,33,SHOPPING,14541
CHILD TOO YOUNG FOR SCHOOL,33,SOCIAL,15278
CHILD TOO YOUNG FOR SCHOOL,34,EATOUT,9690
CHILD TOO YOUNG FOR SCHOOL,34,ESCORT,10199
CHILD TOO YOUNG FOR SCHOOL,34,HOME,483497
CHILD TOO YOUNG FOR SCHOOL,34,OTHDISCR,40060
CHILD TOO YOUNG FOR SCHOOL,34,OTHMAINT,14825
CHILD TOO YOUNG FOR SCHOOL,34,SCHOOL,26945
CHILD TOO YOUNG FOR SCHOOL,34,SHOPPING,13655
CHILD TOO YOUNG FOR SCHOOL,34,SOCIAL,14543
CHILD TOO YOUNG FOR SCHOOL,35,EATOUT,8636
CHILD TOO YOUNG FOR SCHOOL,35,ESCORT,8696
CHILD TOO YOUNG FOR SCHOOL,35,HOME,495300
CHILD TOO YOUNG FOR SCHOOL,35,OTHDISCR,35138
CHILD TOO YOUNG FOR SCHOOL,35,OTHMAINT,13193
CHILD TOO YOUNG FOR SCHOOL,35,SCHOOL,19930
CHILD TOO YOUNG FOR SCHOOL,35,SHOPPING,12423
CHILD TOO YOUNG FOR SCHOOL,35,SOCIAL,13505
CHILD TOO YOUNG FOR SCHOOL,36,EATOUT,6797
CHILD TOO YOUNG FOR SCHOOL,36,ESCORT,7183
CHILD TOO YOUNG FOR SCHOOL,36,HOME,511453
CHILD TOO YOUNG FOR SCHOOL,36,OTHDISCR,27941
CHILD TOO YOUNG FOR SCHOOL,36,OTHMAINT,10979
CHILD TOO YOUNG FOR SCHOOL,36,SCHOOL,14669
CHILD TOO YOUNG FOR SCHOOL,36,SHOPPING,10758
CHILD TOO YOUNG FOR SCHOOL,36,SOCIAL,12013
CHILD TOO YOUNG FOR SCHOOL,37,EATOUT,5243
CHILD TOO YOUNG FOR SCHOOL,37,ESCORT,5449
CHILD TOO YOUNG FOR SCHOOL,37,HOME,529102
CHILD TOO YOUNG FOR SCHOOL,37,OTHDISCR,19398
CHILD TOO YOUNG FOR SCHOOL,37,OTHMAINT,7868
CHILD TOO YOUNG FOR SCHOOL,37,SCHOOL,10893
CHILD TOO YOUNG FOR SCHOOL,37,SHOPPING,7813
CHILD TOO YOUNG FOR SCHOOL,37,SOCIAL,10731
CHILD TOO YOUNG FOR SCHOOL,38,EATOUT,3945
CHILD TOO YOUNG FOR SCHOOL,38,ESCORT,4039
CHILD TOO YOUNG FOR SCHOOL,38,HOME,543488
CHILD TOO YOUNG FOR SCHOOL,38,OTHDISCR,13797
CHILD TOO YOUNG FOR SCHOOL,38,OTHMAINT,5885
CHILD TOO YOUNG FOR SCHOOL,38,SCHOOL,8375
CHILD TOO YOUNG FOR SCHOOL,38,SHOPPING,5052
CHILD TOO YOUNG FOR SCHOOL,38,SOCIAL,9230
CHILD TOO YOUNG FOR SCHOOL,39,EATOUT,2667
CHILD TOO YOUNG FOR SCHOOL,39,ESCORT,2886
CHILD TOO YOUNG FOR SCHOOL,39,HOME,554053
CHILD TOO YOUNG FOR SCHOOL,39,OTHDISCR,9563
CHILD TOO YOUNG FOR SCHOOL,39,OTHMAINT,4155
CHILD TOO YOUNG FOR SCHOOL,39,SCHOOL,6715
CHILD TOO YOUNG FOR SCHOOL,39,SHOPPING,3707
CHILD TOO YOUNG FOR SCHOOL,39,SOCIAL,7017
CHILD TOO YOUNG FOR SCHOOL,40,EATOUT,1693
CHILD TOO YOUNG FOR SCHOOL,40,ESCORT,2066
CHILD TOO YOUNG FOR SCHOOL,40,HOME,563234
CHILD TOO YOUNG FOR SCHOOL,40,OTHDISCR,5760
CHILD TOO YOUNG FOR SCHOOL,40,OTHMAINT,3134
CHILD TOO YOUNG FOR SCHOOL,40,SCHOOL,5529
CHILD TOO YOUNG FOR SCHOOL,40,SHOPPING,2413
CHILD TOO YOUNG FOR SCHOOL,40,SOCIAL,4983
CHILD TOO YOUNG FOR SCHOOL,41,EATOUT,935
CHILD TOO YOUNG FOR SCHOOL,41,ESCORT,1474
CHILD TOO YOUNG FOR SCHOOL,41,HOME,569152
CHILD TOO YOUNG FOR SCHOOL,41,OTHDISCR,3873
CHILD TOO YOUNG FOR SCHOOL,41,OTHMAINT,2353
CHILD TOO YOUNG FOR SCHOOL,41,SCHOOL,4678
CHILD TOO YOUNG FOR SCHOOL,41,SHOPPING,1611
CHILD TOO YOUNG FOR SCHOOL,41,SOCIAL,3740
CHILD TOO YOUNG FOR SCHOOL,42,EATOUT,756
CHILD TOO YOUNG FOR SCHOOL,42,ESCORT,1241
CHILD TOO YOUNG FOR SCHOOL,42,HOME,573026
CHILD TOO YOUNG FOR SCHOOL,42,OTHDISCR,2301
CHILD TOO YOUNG FOR SCHOOL,42,OTHMAINT,1964
CHILD TOO YOUNG FOR SCHOOL,42,SCHOOL,4040
CHILD TOO YOUNG FOR SCHOOL,42,SHOPPING,1179
CHILD TOO YOUNG FOR SCHOOL,42,SOCIAL,2617
CHILD TOO YOUNG FOR SCHOOL,43,EATOUT,521
CHILD TOO YOUNG FOR SCHOOL,43,ESCORT,1013
CHILD TOO YOUNG FOR SCHOOL,43,HOME,575704
CHILD TOO YOUNG FOR SCHOOL,43,OTHDISCR,1377
CHILD TOO YOUNG FOR SCHOOL,43,OTHMAINT,1645
CHILD TOO YOUNG FOR SCHOOL,43,SCHOOL,3620
CHILD TOO YOUNG FOR SCHOOL,43,SHOPPING,1055
CHILD TOO YOUNG FOR SCHOOL,43,SOCIAL,1880
CHILD TOO YOUNG FOR SCHOOL,44,EATOUT,362
CHILD TOO YOUNG FOR SCHOOL,44,ESCORT,876
CHILD TOO YOUNG FOR SCHOOL,44,HOME,577467
CHILD TOO YOUNG FOR SCHOOL,44,OTHDISCR,945
CHILD TOO YOUNG FOR SCHOOL,44,OTHMAINT,1300
CHILD TOO YOUNG FOR SCHOOL,44,SCHOOL,3229
CHILD TOO YOUNG FOR SCHOOL,44,SHOPPING,946
CHILD TOO YOUNG FOR SCHOOL,44,SOCIAL,1379
CHILD TOO YOUNG FOR SCHOOL,45,EATOUT,238
CHILD TOO YOUNG FOR SCHOOL,45,ESCORT,880
CHILD TOO YOUNG FOR SCHOOL,45,HOME,579031
CHILD TOO YOUNG FOR SCHOOL,45,OTHDISCR,525
CHILD TOO YOUNG FOR SCHOOL,45,OTHMAINT,1135
CHILD TOO YOUNG FOR SCHOOL,45,SCHOOL,2755
CHILD TOO YOUNG FOR SCHOOL,45,SHOPPING,780
CHILD TOO YOUNG FOR SCHOOL,45,SOCIAL,1021
CHILD TOO YOUNG FOR SCHOOL,46,EATOUT,211
CHILD TOO YOUNG FOR SCHOOL,46,ESCORT,834
CHILD TOO YOUNG FOR SCHOOL,46,HOME,580458
CHILD TOO YOUNG FOR SCHOOL,46,OTHDISCR,317
CHILD TOO YOUNG FOR SCHOOL,46,OTHMAINT,879
CHILD TOO YOUNG FOR SCHOOL,46,SCHOOL,2246
CHILD TOO YOUNG FOR SCHOOL,46,SHOPPING,587
CHILD TOO YOUNG FOR SCHOOL,46,SOCIAL,577
CHILD TOO YOUNG FOR SCHOOL,47,EATOUT,155
CHILD TOO YOUNG FOR SCHOOL,47,ESCORT,634
CHILD TOO YOUNG FOR SCHOOL,47,HOME,582025
CHILD TOO YOUNG FOR SCHOOL,47,OTHDISCR,136
CHILD TOO YOUNG FOR SCHOOL,47,OTHMAINT,523
CHILD TOO YOUNG FOR SCHOOL,47,SCHOOL,1619
CHILD TOO YOUNG FOR SCHOOL,47,SHOPPING,359
CHILD TOO YOUNG FOR SCHOOL,47,SOCIAL,379
CHILD TOO YOUNG FOR SCHOOL,48,EATOUT,94
CHILD TOO YOUNG FOR SCHOOL,48,ESCORT,353
CHILD TOO YOUNG FOR SCHOOL,48,HOME,583430
CHILD TOO YOUNG FOR SCHOOL,48,OTHDISCR,93
CHILD TOO YOUNG FOR SCHOOL,48,OTHMAINT,254
CHILD TOO YOUNG FOR SCHOOL,48,SCHOOL,883
CHILD TOO YOUNG FOR SCHOOL,48,SHOPPING,191
CHILD TOO YOUNG FOR SCHOOL,48,SOCIAL,236
FULL-TIME WORKER,1,ATWORK,181
FULL-TIME WORKER,1,EATOUT,317
FULL-TIME WORKER,1,ESCORT,1628
FULL-TIME WORKER,1,HOME,3088033
FULL-TIME WORKER,1,OTHDISCR,489
FULL-TIME WORKER,1,OTHMAINT,1897
FULL-TIME WORKER,1,SHOPPING,1026
FULL-TIME WORKER,1,SOCIAL,226
FULL-TIME WORKER,1,WORK,7879
FULL-TIME WORKER,2,ATWORK,557
FULL-TIME WORKER,2,EATOUT,754
FULL-TIME WORKER,2,ESCORT,3657
FULL-TIME WORKER,2,HOME,3075881
FULL-TIME WORKER,2,OTHDISCR,910
FULL-TIME WORKER,2,OTHMAINT,4244
FULL-TIME WORKER,2,SHOPPING,2242
FULL-TIME WORKER,2,SOCIAL,461
FULL-TIME WORKER,2,WORK,19486
FULL-TIME WORKER,3,ATWORK,1147
FULL-TIME WORKER,3,EATOUT,1349
FULL-TIME WORKER,3,ESCORT,5859
FULL-TIME WORKER,3,HOME,3060197
FULL-TIME WORKER,3,OTHDISCR,1554
FULL-TIME WORKER,3,OTHMAINT,6863
FULL-TIME WORKER,3,SHOPPING,3479
FULL-TIME WORKER,3,SOCIAL,767
FULL-TIME WORKER,3,WORK,38234
FULL-TIME WORKER,4,ATWORK,1841
FULL-TIME WORKER,4,EATOUT,4233
FULL-TIME WORKER,4,ESCORT,9396
FULL-TIME WORKER,4,HOME,3037058
FULL-TIME WORKER,4,OTHDISCR,2737
FULL-TIME WORKER,4,OTHMAINT,10859
FULL-TIME WORKER,4,SHOPPING,4925
FULL-TIME WORKER,4,SOCIAL,1338
FULL-TIME WORKER,4,WORK,70690
FULL-TIME WORKER,5,ATWORK,2725
FULL-TIME WORKER,5,EATOUT,6520
FULL-TIME WORKER,5,ESCORT,11842
FULL-TIME WORKER,5,HOME,2996966
FULL-TIME WORKER,5,OTHDISCR,6795
FULL-TIME WORKER,5,OTHMAINT,14405
FULL-TIME WORKER,5,SHOPPING,5929
FULL-TIME WORKER,5,SOCIAL,1809
FULL-TIME WORKER,5,WORK,139329
FULL-TIME WORKER,6,ATWORK,3652
FULL-TIME WORKER,6,EATOUT,8660
FULL-TIME WORKER,6,ESCORT,16807
FULL-TIME WORKER,6,HOME,2923385
FULL-TIME WORKER,6,OTHDISCR,10298
FULL-TIME WORKER,6,OTHMAINT,20120
FULL-TIME WORKER,6,SHOPPING,7760
FULL-TIME WORKER,6,SOCIAL,2373
FULL-TIME WORKER,6,WORK,267975
FULL-TIME WORKER,7,ATWORK,4508
FULL-TIME WORKER,7,EATOUT,10067
FULL-TIME WORKER,7,ESCORT,25221
FULL-TIME WORKER,7,HOME,2788156
FULL-TIME WORKER,7,OTHDISCR,13474
FULL-TIME WORKER,7,OTHMAINT,28253
FULL-TIME WORKER,7,SHOPPING,10952
FULL-TIME WORKER,7,SOCIAL,3037
FULL-TIME WORKER,7,WORK,462260
FULL-TIME WORKER,8,ATWORK,5880
FULL-TIME WORKER,8,EATOUT,11674
FULL-TIME WORKER,8,ESCORT,41113
FULL-TIME WORKER,8,HOME,2591392
FULL-TIME WORKER,8,OTHDISCR,16232
FULL-TIME WORKER,8,OTHMAINT,38865
FULL-TIME WORKER,8,SHOPPING,16141
FULL-TIME WORKER,8,SOCIAL,3765
FULL-TIME WORKER,8,WORK,745147
FULL-TIME WORKER,9,ATWORK,8290
FULL-TIME WORKER,9,EATOUT,13872
FULL-TIME WORKER,9,ESCORT,72949
FULL-TIME WORKER,9,HOME,2306918
FULL-TIME WORKER,9,OTHDISCR,20213
FULL-TIME WORKER,9,OTHMAINT,50663
FULL-TIME WORKER,9,SHOPPING,23359
FULL-TIME WORKER,9,SOCIAL,5562
FULL-TIME WORKER,9,WORK,1097522
FULL-TIME WORKER,10,ATWORK,11526
FULL-TIME WORKER,10,EATOUT,19644
FULL-TIME WORKER,10,ESCORT,116216
FULL-TIME WORKER,10,HOME,1931721
FULL-TIME WORKER,10,OTHDISCR,25286
FULL-TIME WORKER,10,OTHMAINT,73121
FULL-TIME WORKER,10,SHOPPING,37069
FULL-TIME WORKER,10,SOCIAL,7176
FULL-TIME WORKER,10,WORK,1384378
FULL-TIME WORKER,11,ATWORK,15930
FULL-TIME WORKER,11,EATOUT,23172
FULL-TIME WORKER,11,ESCORT,115531
FULL-TIME WORKER,11,HOME,1587672
FULL-TIME WORKER,11,OTHDISCR,30741
FULL-TIME WORKER,11,OTHMAINT,87044
FULL-TIME WORKER,11,SHOPPING,46971
FULL-TIME WORKER,11,SOCIAL,8366
FULL-TIME WORKER,11,WORK,1616851
FULL-TIME WORKER,12,ATWORK,21592
FULL-TIME WORKER,12,EATOUT,23027
FULL-TIME WORKER,12,ESCORT,89550
FULL-TIME WORKER,12,HOME,1338923
FULL-TIME WORKER,12,OTHDISCR,35824
FULL-TIME WORKER,12,OTHMAINT,85817
FULL-TIME WORKER,12,SHOPPING,47213
FULL-TIME WORKER,12,SOCIAL,8961
FULL-TIME WORKER,12,WORK,1782273
FULL-TIME WORKER,13,ATWORK,29401
FULL-TIME WORKER,13,EATOUT,24085
FULL-TIME WORKER,13,ESCORT,60432
FULL-TIME WORKER,13,HOME,1166478
FULL-TIME WORKER,13,OTHDISCR,42125
FULL-TIME WORKER,13,OTHMAINT,79735
FULL-TIME WORKER,13,SHOPPING,48695
FULL-TIME WORKER,13,SOCIAL,11769
FULL-TIME WORKER,13,WORK,1895801
FULL-TIME WORKER,14,ATWORK,40696
FULL-TIME WORKER,14,EATOUT,23812
FULL-TIME WORKER,14,ESCORT,42202
FULL-TIME WORKER,14,HOME,1047234
FULL-TIME WORKER,14,OTHDISCR,46526
FULL-TIME WORKER,14,OTHMAINT,73412
FULL-TIME WORKER,14,SHOPPING,48401
FULL-TIME WORKER,14,SOCIAL,13630
FULL-TIME WORKER,14,WORK,1958918
FULL-TIME WORKER,15,ATWORK,59231
FULL-TIME WORKER,15,EATOUT,23213
FULL-TIME WORKER,15,ESCORT,33990
FULL-TIME WORKER,15,HOME,980665
FULL-TIME WORKER,15,OTHDISCR,48629
FULL-TIME WORKER,15,OTHMAINT,73945
FULL-TIME WORKER,15,SHOPPING,51447
FULL-TIME WORKER,15,SOCIAL,14957
FULL-TIME WORKER,15,WORK,2000679
FULL-TIME WORKER,16,ATWORK,89727
FULL-TIME WORKER,16,EATOUT,22958
FULL-TIME WORKER,16,ESCORT,29877
FULL-TIME WORKER,16,HOME,925544
FULL-TIME WORKER,16,OTHDISCR,47670
FULL-TIME WORKER,16,OTHMAINT,72627
FULL-TIME WORKER,16,SHOPPING,54525
FULL-TIME WORKER,16,SOCIAL,15893
FULL-TIME WORKER,16,WORK,2028435
FULL-TIME WORKER,17,ATWORK,160385
FULL-TIME WORKER,17,EATOUT,26154
FULL-TIME WORKER,17,ESCORT,28735
FULL-TIME WORKER,17,HOME,892319
FULL-TIME WORKER,17,OTHDISCR,45825
FULL-TIME WORKER,17,OTHMAINT,73193
FULL-TIME WORKER,17,SHOPPING,56738
FULL-TIME WORKER,17,SOCIAL,16979
FULL-TIME WORKER,17,WORK,2047443
FULL-TIME WORKER,18,ATWORK,326783
FULL-TIME WORKER,18,EATOUT,35395
FULL-TIME WORKER,18,ESCORT,29710
FULL-TIME WORKER,18,HOME,866882
FULL-TIME WORKER,18,OTHDISCR,44142
FULL-TIME WORKER,18,OTHMAINT,75617
FULL-TIME WORKER,18,SHOPPING,60283
FULL-TIME WORKER,18,SOCIAL,18387
FULL-TIME WORKER,18,WORK,2049349
FULL-TIME WORKER,19,ATWORK,478920
FULL-TIME WORKER,19,EATOUT,44307
FULL-TIME WORKER,19,ESCORT,30898
FULL-TIME WORKER,19,HOME,849369
FULL-TIME WORKER,19,OTHDISCR,42162
FULL-TIME WORKER,19,OTHMAINT,79418
FULL-TIME WORKER,19,SHOPPING,63709
FULL-TIME WORKER,19,SOCIAL,19526
FULL-TIME WORKER,19,WORK,1964410
FULL-TIME WORKER,20,ATWORK,518827
FULL-TIME WORKER,20,EATOUT,49486
FULL-TIME WORKER,20,ESCORT,32341
FULL-TIME WORKER,20,HOME,840135
FULL-TIME WORKER,20,OTHDISCR,39523
FULL-TIME WORKER,20,OTHMAINT,82344
FULL-TIME WORKER,20,SHOPPING,64876
FULL-TIME WORKER,20,SOCIAL,20140
FULL-TIME WORKER,20,WORK,1946176
FULL-TIME WORKER,21,ATWORK,399751
FULL-TIME WORKER,21,EATOUT,46099
FULL-TIME WORKER,21,ESCORT,32532
FULL-TIME WORKER,21,HOME,838675
FULL-TIME WORKER,21,OTHDISCR,37182
FULL-TIME WORKER,21,OTHMAINT,80952
FULL-TIME WORKER,21,SHOPPING,61272
FULL-TIME WORKER,21,SOCIAL,20592
FULL-TIME WORKER,21,WORK,2005964
FULL-TIME WORKER,22,ATWORK,260690
FULL-TIME WORKER,22,EATOUT,39543
FULL-TIME WORKER,22,ESCORT,33658
FULL-TIME WORKER,22,HOME,840811
FULL-TIME WORKER,22,OTHDISCR,35849
FULL-TIME WORKER,22,OTHMAINT,77747
FULL-TIME WORKER,22,SHOPPING,58833
FULL-TIME WORKER,22,SOCIAL,20671
FULL-TIME WORKER,22,WORK,2058339
FULL-TIME WORKER,23,ATWORK,174924
FULL-TIME WORKER,23,EATOUT,36286
FULL-TIME WORKER,23,ESCORT,39814
FULL-TIME WORKER,23,HOME,850059
FULL-TIME WORKER,23,OTHDISCR,35727
FULL-TIME WORKER,23,OTHMAINT,77903
FULL-TIME WORKER,23,SHOPPING,59775
FULL-TIME WORKER,23,SOCIAL,21455
FULL-TIME WORKER,23,WORK,2073536
FULL-TIME WORKER,24,ATWORK,115052
FULL-TIME WORKER,24,EATOUT,34045
FULL-TIME WORKER,24,ESCORT,47217
FULL-TIME WORKER,24,HOME,872327
FULL-TIME WORKER,24,OTHDISCR,36578
FULL-TIME WORKER,24,OTHMAINT,78051
FULL-TIME WORKER,24,SHOPPING,63034
FULL-TIME WORKER,24,SOCIAL,22542
FULL-TIME WORKER,24,WORK,2057941
FULL-TIME WORKER,25,ATWORK,84712
FULL-TIME WORKER,25,EATOUT,35526
FULL-TIME WORKER,25,ESCORT,47307
FULL-TIME WORKER,25,HOME,916865
FULL-TIME WORKER,25,OTHDISCR,38337
FULL-TIME WORKER,25,OTHMAINT,80363
FULL-TIME WORKER,25,SHOPPING,68576
FULL-TIME WORKER,25,SOCIAL,24201
FULL-TIME WORKER,25,WORK,2024558
FULL-TIME WORKER,26,ATWORK,60892
FULL-TIME WORKER,26,EATOUT,38518
FULL-TIME WORKER,26,ESCORT,51510
FULL-TIME WORKER,26,HOME,985360
FULL-TIME WORKER,26,OTHDISCR,41378
FULL-TIME WORKER,26,OTHMAINT,86374
FULL-TIME WORKER,26,SHOPPING,74009
FULL-TIME WORKER,26,SOCIAL,26021
FULL-TIME WORKER,26,WORK,1964612
FULL-TIME WORKER,27,ATWORK,42312
FULL-TIME WORKER,27,EATOUT,43040
FULL-TIME WORKER,27,ESCORT,56586
FULL-TIME WORKER,27,HOME,1080036
FULL-TIME WORKER,27,OTHDISCR,46186
FULL-TIME WORKER,27,OTHMAINT,94185
FULL-TIME WORKER,27,SHOPPING,81965
FULL-TIME WORKER,27,SOCIAL,28085
FULL-TIME WORKER,27,WORK,1876825
FULL-TIME WORKER,28,ATWORK,29344
FULL-TIME WORKER,28,EATOUT,48352
FULL-TIME WORKER,28,ESCORT,63578
FULL-TIME WORKER,28,HOME,1215428
FULL-TIME WORKER,28,OTHDISCR,52157
FULL-TIME WORKER,28,OTHMAINT,103614
FULL-TIME WORKER,28,SHOPPING,90681
FULL-TIME WORKER,28,SOCIAL,30417
FULL-TIME WORKER,28,WORK,1742489
FULL-TIME WORKER,29,ATWORK,20007
FULL-TIME WORKER,29,EATOUT,55560
FULL-TIME WORKER,29,ESCORT,69662
FULL-TIME WORKER,29,HOME,1395881
FULL-TIME WORKER,29,OTHDISCR,72087
FULL-TIME WORKER,29,OTHMAINT,113064
FULL-TIME WORKER,29,SHOPPING,103093
FULL-TIME WORKER,29,SOCIAL,34495
FULL-TIME WORKER,29,WORK,1561060
FULL-TIME WORKER,30,ATWORK,13791
FULL-TIME WORKER,30,EATOUT,63538
FULL-TIME WORKER,30,ESCORT,74785
FULL-TIME WORKER,30,HOME,1614073
FULL-TIME WORKER,30,OTHDISCR,96008
FULL-TIME WORKER,30,OTHMAINT,121114
FULL-TIME WORKER,30,SHOPPING,117783
FULL-TIME WORKER,30,SOCIAL,37664
FULL-TIME WORKER,30,WORK,1310253
FULL-TIME WORKER,31,ATWORK,9840
FULL-TIME WORKER,31,EATOUT,72583
FULL-TIME WORKER,31,ESCORT,74132
FULL-TIME WORKER,31,HOME,1852359
FULL-TIME WORKER,31,OTHDISCR,124344
FULL-TIME WORKER,31,OTHMAINT,117095
FULL-TIME WORKER,31,SHOPPING,121978
FULL-TIME WORKER,31,SOCIAL,41561
FULL-TIME WORKER,31,WORK,1021338
FULL-TIME WORKER,32,ATWORK,7562
FULL-TIME WORKER,32,EATOUT,80423
FULL-TIME WORKER,32,ESCORT,68167
FULL-TIME WORKER,32,HOME,2058592
FULL-TIME WORKER,32,OTHDISCR,151899
FULL-TIME WORKER,32,OTHMAINT,118267
FULL-TIME WORKER,32,SHOPPING,118701
FULL-TIME WORKER,32,SOCIAL,44764
FULL-TIME WORKER,32,WORK,765188
FULL-TIME WORKER,33,ATWORK,6287
FULL-TIME WORKER,33,EATOUT,87583
