PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
CHILD TOO YOUNG FOR SCHOOL,22,ESCORT,14612
CHILD TOO YOUNG FOR SCHOOL,22,HOME,299967
CHILD TOO YOUNG FOR SCHOOL,22,OTHDISCR,13537
CHILD TOO YOUNG FOR SCHOOL,22,OTHMAINT,14338
CHILD TOO YOUNG FOR SCHOOL,22,SCHOOL,239238
CHILD TOO YOUNG FOR SCHOOL,22,SHOPPING,9960
CHILD TOO YOUNG FOR SCHOOL,22,SOCIAL,10292
CHILD TOO YOUNG FOR SCHOOL,23,EATOUT,2952
CHILD TOO YOUNG FOR SCHOOL,23,ESCORT,21417
CHILD TOO YOUNG FOR SCHOOL,23,HOME,301482
CHILD TOO YOUNG FOR SCHOOL,23,OTHDISCR,13318
CHILD TOO YOUNG FOR SCHOOL,23,OTHMAINT,15043
CHILD TOO YOUNG FOR SCHOOL,23,SCHOOL,236697
CHILD TOO YOUNG FOR SCHOOL,23,SHOPPING,10831
CHILD TOO YOUNG FOR SCHOOL,23,SOCIAL,10846
CHILD TOO YOUNG FOR SCHOOL,24,EATOUT,2790
CHILD TOO YOUNG FOR SCHOOL,24,ESCORT,29969
CHILD TOO YOUNG FOR SCHOOL,24,HOME,309010
CHILD TOO YOUNG FOR SCHOOL,24,OTHDISCR,13518
CHILD TOO YOUNG FOR SCHOOL,24,OTHMAINT,15379
CHILD TOO YOUNG FOR SCHOOL,24,SCHOOL,231854
CHILD TOO YOUNG FOR SCHOOL,24,SHOPPING,11767
CHILD TOO YOUNG FOR SCHOOL,24,SOCIAL,11550
CHILD TOO YOUNG FOR SCHOOL,25,EATOUT,2886
CHILD TOO YOUNG FOR SCHOOL,25,ESCORT,28395
CHILD TOO YOUNG FOR SCHOOL,25,HOME,332713
CHILD TOO YOUNG FOR SCHOOL,25,OTHDISCR,13768
CHILD TOO YOUNG FOR SCHOOL,25,OTHMAINT,14970
CHILD TOO YOUNG FOR SCHOOL,25,SCHOOL,205916
CHILD TOO YOUNG FOR SCHOOL,25,SHOPPING,12056
CHILD TOO YOUNG FOR SCHOOL,25,SOCIAL,12053
CHILD TOO YOUNG FOR SCHOOL,26,EATOUT,3244
CHILD TOO YOUNG FOR SCHOOL,26,ESCORT,28154
CHILD TOO YOUNG FOR SCHOOL,26,HOME,358461
CHILD TOO YOUNG FOR SCHOOL,26,OTHDISCR,14646
CHILD TOO YOUNG FOR SCHOOL,26,OTHMAINT,15910
CHILD TOO YOUNG FOR SCHOOL,26,SCHOOL,183042
CHILD TOO YOUNG FOR SCHOOL,26,SHOPPING,12639
CHILD TOO YOUNG FOR SCHOOL,26,SOCIAL,12806
CHILD TOO YOUNG FOR SCHOOL,27,EATOUT,3479
CHILD TOO YOUNG FOR SCHOOL,27,ESCORT,25369
CHILD TOO YOUNG FOR SCHOOL,27,HOME,392324
CHILD TOO YOUNG FOR SCHOOL,27,OTHDISCR,15451
CHILD TOO YOUNG FOR SCHOOL,27,OTHMAINT,16418
CHILD TOO YOUNG FOR SCHOOL,27,SCHOOL,148859
CHILD TOO YOUNG FOR SCHOOL,27,SHOPPING,13043
CHILD TOO YOUNG FOR SCHOOL,27,SOCIAL,13068
CHILD TOO YOUNG FOR SCHOOL,28,EATOUT,3550
CHILD TOO YOUNG FOR SCHOOL,28,ESCORT,21584
CHILD TOO YOUNG FOR SCHOOL,28,HOME,429307
CHILD TOO YOUNG FOR SCHOOL,28,OTHDISCR,15853
CHILD TOO YOUNG FOR SCHOOL,28,OTHMAINT,15883
CHILD TOO YOUNG FOR SCHOOL,28,SCHOOL,111220
CHILD TOO YOUNG FOR SCHOOL,28,SHOPPING,12413
CHILD TOO YOUNG FOR SCHOOL,28,SOCIAL,12579
CHILD TOO YOUNG FOR SCHOOL,29,EATOUT,4004
CHILD TOO YOUNG FOR SCHOOL,29,ESCORT,17106
CHILD TOO YOUNG FOR SCHOOL,29,HOME,454554
CHILD TOO YOUNG FOR SCHOOL,29,OTHDISCR,20243
CHILD TOO YOUNG FOR SCHOOL,29,OTHMAINT,15065
CHILD TOO YOUNG FOR SCHOOL,29,SCHOOL,84103
CHILD TOO YOUNG FOR SCHOOL,29,SHOPPING,12416
CHILD TOO YOUNG FOR SCHOOL,29,SOCIAL,12817
CHILD TOO YOUNG FOR SCHOOL,30,EATOUT,4958
CHILD TOO YOUNG FOR SCHOOL,30,ESCORT,14163
CHILD TOO YOUNG FOR SCHOOL,30,HOME,463064
CHILD TOO YOUNG FOR SCHOOL,30,OTHDISCR,25664
CHILD TOO YOUNG FOR SCHOOL,30,OTHMAINT,14683
CHILD TOO YOUNG FOR SCHOOL,30,SCHOOL,70587
CHILD TOO YOUNG FOR SCHOOL,30,SHOPPING,13455
CHILD TOO YOUNG FOR SCHOOL,30,SOCIAL,13029
CHILD TOO YOUNG FOR SCHOOL,31,EATOUT,6556
CHILD TOO YOUNG FOR SCHOOL,31,ESCORT,12142
CHILD TOO YOUNG FOR SCHOOL,31,HOME,470563
CHILD TOO YOUNG FOR SCHOOL,31,OTHDISCR,32308
CHILD TOO YOUNG FOR SCHOOL,31,OTHMAINT,13741
CHILD TOO YOUNG FOR SCHOOL,31,SCHOOL,59015
CHILD TOO YOUNG FOR SCHOOL,31,SHOPPING,13923
CHILD TOO YOUNG FOR SCHOOL,31,SOCIAL,13733
CHILD TOO YOUNG FOR SCHOOL,32,EATOUT,8057
CHILD TOO YOUNG FOR SCHOOL,32,ESCORT,10936
CHILD TOO YOUNG FOR SCHOOL,32,HOME,476794
CHILD TOO YOUNG FOR SCHOOL,32,OTHDISCR,38617
CHILD TOO YOUNG FOR SCHOOL,32,OTHMAINT,15368
CHILD TOO YOUNG FOR SCHOOL,32,SCHOOL,46508
CHILD TOO YOUNG FOR SCHOOL,32,SHOPPING,14026
CHILD TOO YOUNG FOR SCHOOL,32,SOCIAL,14300
CHILD TOO YOUNG FOR SCHOOL,33,EATOUT,9343
CHILD TOO YOUNG FOR SCHOOL,33,ESCORT,10891
CHILD TOO YOUNG FOR SCHOOL,33,HOME,477272
CHILD TOO YOUNG FOR SCHOOL,33,OTHDISCR,41605
CHILD TOO YOUNG FOR SCHOOL,33,OTHMAINT,16075
CHILD TOO YOUNG FOR SCHOOL,33,SCHOOL,35671
CHILD TOO YOUNG FOR SCHOOL,33,SHOPPING,14630
CHILD TOO YOUNG FOR SCHOOL,33,SOCIAL,14891
CHILD TOO YOUNG FOR SCHOOL,34,EATOUT,9690
CHILD TOO YOUNG FOR SCHOOL,34,ESCORT,10016
CHILD TOO YOUNG FOR SCHOOL,34,HOME,483699
CHILD TOO YOUNG FOR SCHOOL,34,OTHDISCR,40287
CHILD TOO YOUNG FOR SCHOOL,34,OTHMAINT,14993
CHILD TOO YOUNG FOR SCHOOL,34,SCHOOL,26806
CHILD TOO YOUNG FOR SCHOOL,34,SHOPPING,13708
CHILD TOO YOUNG FOR SCHOOL,34,SOCIAL,14135
CHILD TOO YOUNG FOR SCHOOL,35,EATOUT,8663
CHILD TOO YOUNG FOR SCHOOL,35,ESCORT,8601
CHILD TOO YOUNG FOR SCHOOL,35,HOME,495784
CHILD TOO YOUNG FOR SCHOOL,35,OTHDISCR,35213
CHILD TOO YOUNG FOR SCHOOL,35,OTHMAINT,13336
CHILD TOO YOUNG FOR SCHOOL,35,SCHOOL,19850
CHILD TOO YOUNG FOR SCHOOL,35,SHOPPING,12404
CHILD TOO YOUNG FOR SCHOOL,35,SOCIAL,13087
CHILD TOO YOUNG FOR SCHOOL,36,EATOUT,6824
CHILD TOO YOUNG FOR SCHOOL,36,ESCORT,7249
CHILD TOO YOUNG FOR SCHOOL,36,HOME,512011
CHILD TOO YOUNG FOR SCHOOL,36,OTHDISCR,27893
CHILD TOO YOUNG FOR SCHOOL,36,OTHMAINT,11102
CHILD TOO YOUNG FOR SCHOOL,36,SCHOOL,14625
CHILD TOO YOUNG FOR SCHOOL,36,SHOPPING,10674
CHILD TOO YOUNG FOR SCHOOL,36,SOCIAL,11687
CHILD TOO YOUNG FOR SCHOOL,37,EATOUT,5168
CHILD TOO YOUNG FOR SCHOOL,37,ESCORT,5324
CHILD TOO YOUNG FOR SCHOOL,37,HOME,529558
CHILD TOO YOUNG FOR SCHOOL,37,OTHDISCR,19438
CHILD TOO YOUNG FOR SCHOOL,37,OTHMAINT,7999
CHILD TOO YOUNG FOR SCHOOL,37,SCHOOL,10873
CHILD TOO YOUNG FOR SCHOOL,37,SHOPPING,7757
CHILD TOO YOUNG FOR SCHOOL,37,SOCIAL,10454
CHILD TOO YOUNG FOR SCHOOL,38,EATOUT,3962
CHILD TOO YOUNG FOR SCHOOL,38,ESCORT,3850
CHILD TOO YOUNG FOR SCHOOL,38,HOME,544008
CHILD TOO YOUNG FOR SCHOOL,38,OTHDISCR,13751
CHILD TOO YOUNG FOR SCHOOL,38,OTHMAINT,5927
CHILD TOO YOUNG FOR SCHOOL,38,SCHOOL,8317
CHILD TOO YOUNG FOR SCHOOL,38,SHOPPING,4835
CHILD TOO YOUNG FOR SCHOOL,38,SOCIAL,8960
CHILD TOO YOUNG FOR SCHOOL,39,EATOUT,2760
CHILD TOO YOUNG FOR SCHOOL,39,ESCORT,2833
CHILD TOO YOUNG FOR SCHOOL,39,HOME,554503
CHILD TOO YOUNG FOR SCHOOL,39,OTHDISCR,9398
CHILD TOO YOUNG FOR SCHOOL,39,OTHMAINT,4259
CHILD TOO YOUNG FOR SCHOOL,39,SCHOOL,6660
CHILD TOO YOUNG FOR SCHOOL,39,SHOPPING,3599
CHILD TOO YOUNG FOR SCHOOL,39,SOCIAL,6955
CHILD TOO YOUNG FOR SCHOOL,40,EATOUT,1702
CHILD TOO YOUNG FOR SCHOOL,40,ESCORT,2112
CHILD TOO YOUNG FOR SCHOOL,40,HOME,563425
CHILD TOO YOUNG FOR SCHOOL,40,OTHDISCR,5787
CHILD TOO YOUNG FOR SCHOOL,40,OTHMAINT,3269
CHILD TOO YOUNG FOR SCHOOL,40,SCHOOL,5483
CHILD TOO YOUNG FOR SCHOOL,40,SHOPPING,2375
CHILD TOO YOUNG FOR SCHOOL,40,SOCIAL,4929
CHILD TOO YOUNG FOR SCHOOL,41,EATOUT,1000
CHILD TOO YOUNG FOR SCHOOL,41,ESCORT,1534
CHILD TOO YOUNG FOR SCHOOL,41,HOME,569388
CHILD TOO YOUNG FOR SCHOOL,41,OTHDISCR,3877
CHILD TOO YOUNG FOR SCHOOL,41,OTHMAINT,2451
CHILD TOO YOUNG FOR SCHOOL,41,SCHOOL,4596
CHILD TOO YOUNG FOR SCHOOL,41,SHOPPING,1544
CHILD TOO YOUNG FOR SCHOOL,41,SOCIAL,3643
CHILD TOO YOUNG FOR SCHOOL,42,EATOUT,725
CHILD TOO YOUNG FOR SCHOOL,42,ESCORT,1282
CHILD TOO YOUNG FOR SCHOOL,42,HOME,573254
CHILD TOO YOUNG FOR SCHOOL,42,OTHDISCR,2333
CHILD TOO YOUNG FOR SCHOOL,42,OTHMAINT,2105
CHILD TOO YOUNG FOR SCHOOL,42,SCHOOL,3967
CHILD TOO YOUNG FOR SCHOOL,42,SHOPPING,1198
CHILD TOO YOUNG FOR SCHOOL,42,SOCIAL,2622
CHILD TOO YOUNG FOR SCHOOL,43,EATOUT,515
CHILD TOO YOUNG FOR SCHOOL,43,ESCORT,1093
CHILD TOO YOUNG FOR SCHOOL,43,HOME,575754
CHILD TOO YOUNG FOR SCHOOL,43,OTHDISCR,1454
CHILD TOO YOUNG FOR SCHOOL,43,OTHMAINT,1708
CHILD TOO YOUNG FOR SCHOOL,43,SCHOOL,3509
CHILD TOO YOUNG FOR SCHOOL,43,SHOPPING,1055
CHILD TOO YOUNG FOR SCHOOL,43,SOCIAL,1943
CHILD TOO YOUNG FOR SCHOOL,44,EATOUT,386
CHILD TOO YOUNG FOR SCHOOL,44,ESCORT,977
CHILD TOO YOUNG FOR SCHOOL,44,HOME,577574
CHILD TOO YOUNG FOR SCHOOL,44,OTHDISCR,973
CHILD TOO YOUNG FOR SCHOOL,44,OTHMAINT,1362
CHILD TOO YOUNG FOR SCHOOL,44,SCHOOL,3149
CHILD TOO YOUNG FOR SCHOOL,44,SHOPPING,951
CHILD TOO YOUNG FOR SCHOOL,44,SOCIAL,1438
CHILD TOO YOUNG FOR SCHOOL,45,EATOUT,240
CHILD TOO YOUNG FOR SCHOOL,45,ESCORT,925
CHILD TOO YOUNG FOR SCHOOL,45,HOME,579224
CHILD TOO YOUNG FOR SCHOOL,45,OTHDISCR,536
CHILD TOO YOUNG FOR SCHOOL,45,OTHMAINT,1162
CHILD TOO YOUNG FOR SCHOOL,45,SCHOOL,2688
CHILD TOO YOUNG FOR SCHOOL,45,SHOPPING,764
CHILD TOO YOUNG FOR SCHOOL,45,SOCIAL,1031
CHILD TOO YOUNG FOR SCHOOL,46,EATOUT,192
CHILD TOO YOUNG FOR SCHOOL,46,ESCORT,844
CHILD TOO YOUNG FOR SCHOOL,46,HOME,580671
CHILD TOO YOUNG FOR SCHOOL,46,OTHDISCR,306
CHILD TOO YOUNG FOR SCHOOL,46,OTHMAINT,890
CHILD TOO YOUNG FOR SCHOOL,46,SCHOOL,2154
CHILD TOO YOUNG FOR SCHOOL,46,SHOPPING,603
CHILD TOO YOUNG FOR SCHOOL,46,SOCIAL,662
CHILD TOO YOUNG FOR SCHOOL,47,EATOUT,146
CHILD TOO YOUNG FOR SCHOOL,47,ESCORT,632
CHILD TOO YOUNG FOR SCHOOL,47,HOME,582226
CHILD TOO YOUNG FOR SCHOOL,47,OTHDISCR,134
CHILD TOO YOUNG FOR SCHOOL,47,OTHMAINT,617
CHILD TOO YOUNG FOR SCHOOL,47,SCHOOL,1561
CHILD TOO YOUNG FOR SCHOOL,47,SHOPPING,342
CHILD TOO YOUNG FOR SCHOOL,47,SOCIAL,449
CHILD TOO YOUNG FOR SCHOOL,48,EATOUT,90
CHILD TOO YOUNG FOR SCHOOL,48,ESCORT,369
CHILD TOO YOUNG FOR SCHOOL,48,HOME,583652
CHILD TOO YOUNG FOR SCHOOL,48,OTHDISCR,88
CHILD TOO YOUNG FOR SCHOOL,48,OTHMAINT,298
CHILD TOO YOUNG FOR SCHOOL,48,SCHOOL,839
CHILD TOO YOUNG FOR SCHOOL,48,SHOPPING,168
CHILD TOO YOUNG FOR SCHOOL,48,SOCIAL,268
FULL-TIME WORKER,1,ATWORK,169
FULL-TIME WORKER,1,EATOUT,283
FULL-TIME WORKER,1,ESCORT,1658
FULL-TIME WORKER,1,HOME,3088314
FULL-TIME WORKER,1,OTHDISCR,500
FULL-TIME WORKER,1,OTHMAINT,1988
FULL-TIME WORKER,1,SHOPPING,994
FULL-TIME WORKER,1,SOCIAL,258
FULL-TIME WORKER,1,WORK,7513
FULL-TIME WORKER,2,ATWORK,523
FULL-TIME WORKER,2,EATOUT,706
FULL-TIME WORKER,2,ESCORT,3603
FULL-TIME WORKER,2,HOME,3076443
FULL-TIME WORKER,2,OTHDISCR,905
FULL-TIME WORKER,2,OTHMAINT,4181
FULL-TIME WORKER,2,SHOPPING,2215
FULL-TIME WORKER,2,SOCIAL,528
FULL-TIME WORKER,2,WORK,19063
FULL-TIME WORKER,3,ATWORK,1102
FULL-TIME WORKER,3,EATOUT,1261
FULL-TIME WORKER,3,ESCORT,5860
FULL-TIME WORKER,3,HOME,3061058
FULL-TIME WORKER,3,OTHDISCR,1563
FULL-TIME WORKER,3,OTHMAINT,6733
FULL-TIME WORKER,3,SHOPPING,3388
FULL-TIME WORKER,3,SOCIAL,836
FULL-TIME WORKER,3,WORK,37438
FULL-TIME WORKER,4,ATWORK,1824
FULL-TIME WORKER,4,EATOUT,4215
FULL-TIME WORKER,4,ESCORT,9372
FULL-TIME WORKER,4,HOME,3038402
FULL-TIME WORKER,4,OTHDISCR,2782
FULL-TIME WORKER,4,OTHMAINT,10797
FULL-TIME WORKER,4,SHOPPING,4803
FULL-TIME WORKER,4,SOCIAL,1382
FULL-TIME WORKER,4,WORK,69424
FULL-TIME WORKER,5,ATWORK,2713
FULL-TIME WORKER,5,EATOUT,6514
FULL-TIME WORKER,5,ESCORT,11771
FULL-TIME WORKER,5,HOME,2998471
FULL-TIME WORKER,5,OTHDISCR,6881
FULL-TIME WORKER,5,OTHMAINT,14308
FULL-TIME WORKER,5,SHOPPING,5697
FULL-TIME WORKER,5,SOCIAL,1946
FULL-TIME WORKER,5,WORK,137723
FULL-TIME WORKER,6,ATWORK,3692
FULL-TIME WORKER,6,EATOUT,8643
FULL-TIME WORKER,6,ESCORT,16619
FULL-TIME WORKER,6,HOME,2925430
FULL-TIME WORKER,6,OTHDISCR,10479
FULL-TIME WORKER,6,OTHMAINT,19849
FULL-TIME WORKER,6,SHOPPING,7532
FULL-TIME WORKER,6,SOCIAL,2515
FULL-TIME WORKER,6,WORK,264458
FULL-TIME WORKER,7,ATWORK,4430
FULL-TIME WORKER,7,EATOUT,10273
FULL-TIME WORKER,7,ESCORT,25371
FULL-TIME WORKER,7,HOME,2792096
FULL-TIME WORKER,7,OTHDISCR,13546
FULL-TIME WORKER,7,OTHMAINT,28409
FULL-TIME WORKER,7,SHOPPING,10882
FULL-TIME WORKER,7,SOCIAL,3216
FULL-TIME WORKER,7,WORK,460784
FULL-TIME WORKER,8,ATWORK,5905
FULL-TIME WORKER,8,EATOUT,11958
FULL-TIME WORKER,8,ESCORT,41454
FULL-TIME WORKER,8,HOME,2592539
FULL-TIME WORKER,8,OTHDISCR,16479
FULL-TIME WORKER,8,OTHMAINT,39246
FULL-TIME WORKER,8,SHOPPING,16246
FULL-TIME WORKER,8,SOCIAL,3986
FULL-TIME WORKER,8,WORK,745641
FULL-TIME WORKER,9,ATWORK,8304
FULL-TIME WORKER,9,EATOUT,14122
FULL-TIME WORKER,9,ESCORT,72892
FULL-TIME WORKER,9,HOME,2305841
FULL-TIME WORKER,9,OTHDISCR,20361
FULL-TIME WORKER,9,OTHMAINT,51021
FULL-TIME WORKER,9,SHOPPING,23377
FULL-TIME WORKER,9,SOCIAL,5681
FULL-TIME WORKER,9,WORK,1101260
FULL-TIME WORKER,10,ATWORK,11557
FULL-TIME WORKER,10,EATOUT,19860
FULL-TIME WORKER,10,ESCORT,116225
FULL-TIME WORKER,10,HOME,1927996
FULL-TIME WORKER,10,OTHDISCR,25235
FULL-TIME WORKER,10,OTHMAINT,73000
FULL-TIME WORKER,10,SHOPPING,37120
FULL-TIME WORKER,10,SOCIAL,7290
FULL-TIME WORKER,10,WORK,1389444
FULL-TIME WORKER,11,ATWORK,15900
FULL-TIME WORKER,11,EATOUT,23394
FULL-TIME WORKER,11,ESCORT,115205
FULL-TIME WORKER,11,HOME,1582919
FULL-TIME WORKER,11,OTHDISCR,30689
FULL-TIME WORKER,11,OTHMAINT,87433
FULL-TIME WORKER,11,SHOPPING,46586
FULL-TIME WORKER,11,SOCIAL,8458
FULL-TIME WORKER,11,WORK,1622978
FULL-TIME WORKER,12,ATWORK,21666
FULL-TIME WORKER,12,EATOUT,23256
FULL-TIME WORKER,12,ESCORT,89518
FULL-TIME WORKER,12,HOME,1333207
FULL-TIME WORKER,12,OTHDISCR,35741
FULL-TIME WORKER,12,OTHMAINT,85802
FULL-TIME WORKER,12,SHOPPING,47068
FULL-TIME WORKER,12,SOCIAL,9050
FULL-TIME WORKER,12,WORK,1789001
FULL-TIME WORKER,13,ATWORK,29631
FULL-TIME WORKER,13,EATOUT,24456
FULL-TIME WORKER,13,ESCORT,60525
FULL-TIME WORKER,13,HOME,1160123
FULL-TIME WORKER,13,OTHDISCR,42194
FULL-TIME WORKER,13,OTHMAINT,79427
FULL-TIME WORKER,13,SHOPPING,48752
FULL-TIME WORKER,13,SOCIAL,11721
FULL-TIME WORKER,13,WORK,1902413
FULL-TIME WORKER,14,ATWORK,40780
FULL-TIME WORKER,14,EATOUT,24205
FULL-TIME WORKER,14,ESCORT,42233
FULL-TIME WORKER,14,HOME,1040974
FULL-TIME WORKER,14,OTHDISCR,46541
FULL-TIME WORKER,14,OTHMAINT,72963
FULL-TIME WORKER,14,SHOPPING,48076
FULL-TIME WORKER,14,SOCIAL,13580
FULL-TIME WORKER,14,WORK,1965654
FULL-TIME WORKER,15,ATWORK,59484
FULL-TIME WORKER,15,EATOUT,23513
FULL-TIME WORKER,15,ESCORT,34306
FULL-TIME WORKER,15,HOME,973764
FULL-TIME WORKER,15,OTHDISCR,48362
FULL-TIME WORKER,15,OTHMAINT,73907
FULL-TIME WORKER,15,SHOPPING,51329
FULL-TIME WORKER,15,SOCIAL,14917
FULL-TIME WORKER,15,WORK,2007506
FULL-TIME WORKER,16,ATWORK,89991
FULL-TIME WORKER,16,EATOUT,23222
FULL-TIME WORKER,16,ESCORT,30119
FULL-TIME WORKER,16,HOME,919406
FULL-TIME WORKER,16,OTHDISCR,47408
FULL-TIME WORKER,16,OTHMAINT,72383
FULL-TIME WORKER,16,SHOPPING,54213
FULL-TIME WORKER,16,SOCIAL,15869
FULL-TIME WORKER,16,WORK,2035052
FULL-TIME WORKER,17,ATWORK,160631
FULL-TIME WORKER,17,EATOUT,26315
FULL-TIME WORKER,17,ESCORT,28636
FULL-TIME WORKER,17,HOME,886077
FULL-TIME WORKER,17,OTHDISCR,45658
FULL-TIME WORKER,17,OTHMAINT,72650
FULL-TIME WORKER,17,SHOPPING,56196
FULL-TIME WORKER,17,SOCIAL,16927
FULL-TIME WORKER,17,WORK,2054717
FULL-TIME WORKER,18,ATWORK,328160
FULL-TIME WORKER,18,EATOUT,35378
FULL-TIME WORKER,18,ESCORT,29599
FULL-TIME WORKER,18,HOME,860911
FULL-TIME WORKER,18,OTHDISCR,43968
FULL-TIME WORKER,18,OTHMAINT,75329
FULL-TIME WORKER,18,SHOPPING,59885
FULL-TIME WORKER,18,SOCIAL,18356
FULL-TIME WORKER,18,WORK,2055786
FULL-TIME WORKER,19,ATWORK,480454
FULL-TIME WORKER,19,EATOUT,44323
FULL-TIME WORKER,19,ESCORT,30791
FULL-TIME WORKER,19,HOME,843417
FULL-TIME WORKER,19,OTHDISCR,41931
FULL-TIME WORKER,19,OTHMAINT,79320
FULL-TIME WORKER,19,SHOPPING,63210
FULL-TIME WORKER,19,SOCIAL,19344
FULL-TIME WORKER,19,WORK,1970065
FULL-TIME WORKER,20,ATWORK,520900
FULL-TIME WORKER,20,EATOUT,49477
FULL-TIME WORKER,20,ESCORT,32208
FULL-TIME WORKER,20,HOME,834243
FULL-TIME WORKER,20,OTHDISCR,39311
FULL-TIME WORKER,20,OTHMAINT,82027
FULL-TIME WORKER,20,SHOPPING,64296
FULL-TIME WORKER,20,SOCIAL,20057
FULL-TIME WORKER,20,WORK,1952739
FULL-TIME WORKER,21,ATWORK,400631
FULL-TIME WORKER,21,EATOUT,45912
FULL-TIME WORKER,21,ESCORT,32639
FULL-TIME WORKER,21,HOME,832579
FULL-TIME WORKER,21,OTHDISCR,36962
FULL-TIME WORKER,21,OTHMAINT,81166
FULL-TIME WORKER,21,SHOPPING,60824
FULL-TIME WORKER,21,SOCIAL,20361
FULL-TIME WORKER,21,WORK,2012668
FULL-TIME WORKER,22,ATWORK,260966
FULL-TIME WORKER,22,EATOUT,39104
FULL-TIME WORKER,22,ESCORT,33566
FULL-TIME WORKER,22,HOME,834754
FULL-TIME WORKER,22,OTHDISCR,35741
FULL-TIME WORKER,22,OTHMAINT,77903
FULL-TIME WORKER,22,SHOPPING,58524
FULL-TIME WORKER,22,SOCIAL,20453
FULL-TIME WORKER,22,WORK,2065018
FULL-TIME WORKER,23,ATWORK,174978
FULL-TIME WORKER,23,EATOUT,36183
FULL-TIME WORKER,23,ESCORT,39522
FULL-TIME WORKER,23,HOME,843449
FULL-TIME WORKER,23,OTHDISCR,35776
FULL-TIME WORKER,23,OTHMAINT,77983
FULL-TIME WORKER,23,SHOPPING,59536
FULL-TIME WORKER,23,SOCIAL,21348
FULL-TIME WORKER,23,WORK,2080137
FULL-TIME WORKER,24,ATWORK,115103
FULL-TIME WORKER,24,EATOUT,34176
FULL-TIME WORKER,24,ESCORT,47264
FULL-TIME WORKER,24,HOME,865186
FULL-TIME WORKER,24,OTHDISCR,36746
FULL-TIME WORKER,24,OTHMAINT,77979
FULL-TIME WORKER,24,SHOPPING,62825
FULL-TIME WORKER,24,SOCIAL,22509
FULL-TIME WORKER,24,WORK,2064335
FULL-TIME WORKER,25,ATWORK,84625
FULL-TIME WORKER,25,EATOUT,35411
FULL-TIME WORKER,25,ESCORT,47461
FULL-TIME WORKER,25,HOME,910323
FULL-TIME WORKER,25,OTHDISCR,38675
FULL-TIME WORKER,25,OTHMAINT,80313
FULL-TIME WORKER,25,SHOPPING,68682
FULL-TIME WORKER,25,SOCIAL,24165
FULL-TIME WORKER,25,WORK,2031742
FULL-TIME WORKER,26,ATWORK,60625
FULL-TIME WORKER,26,EATOUT,38428
FULL-TIME WORKER,26,ESCORT,51734
FULL-TIME WORKER,26,HOME,979459
FULL-TIME WORKER,26,OTHDISCR,41707
FULL-TIME WORKER,26,OTHMAINT,86534
FULL-TIME WORKER,26,SHOPPING,74149
FULL-TIME WORKER,26,SOCIAL,25809
FULL-TIME WORKER,26,WORK,1971296
FULL-TIME WORKER,27,ATWORK,42336
FULL-TIME WORKER,27,EATOUT,43093
FULL-TIME WORKER,27,ESCORT,56635
FULL-TIME WORKER,27,HOME,1074918
FULL-TIME WORKER,27,OTHDISCR,46213
FULL-TIME WORKER,27,OTHMAINT,95102
FULL-TIME WORKER,27,SHOPPING,82354
FULL-TIME WORKER,27,SOCIAL,27798
FULL-TIME WORKER,27,WORK,1882409
FULL-TIME WORKER,28,ATWORK,29219
FULL-TIME WORKER,28,EATOUT,48576
FULL-TIME WORKER,28,ESCORT,63665
FULL-TIME WORKER,28,HOME,1211269
FULL-TIME WORKER,28,OTHDISCR,52515
FULL-TIME WORKER,28,OTHMAINT,103867
FULL-TIME WORKER,28,SHOPPING,91082
FULL-TIME WORKER,28,SOCIAL,29942
FULL-TIME WORKER,28,WORK,1746907
FULL-TIME WORKER,29,ATWORK,20027
FULL-TIME WORKER,29,EATOUT,56007
FULL-TIME WORKER,29,ESCORT,70176
FULL-TIME WORKER,29,HOME,1391489
FULL-TIME WORKER,29,OTHDISCR,72995
FULL-TIME WORKER,29,OTHMAINT,114349
FULL-TIME WORKER,29,SHOPPING,103388
FULL-TIME WORKER,29,SOCIAL,34112
FULL-TIME WORKER,29,WORK,1564611
FULL-TIME WORKER,30,ATWORK,13671
FULL-TIME WORKER,30,EATOUT,63793
FULL-TIME WORKER,30,ESCORT,75048
FULL-TIME WORKER,30,HOME,1611631
FULL-TIME WORKER,30,OTHDISCR,96711
FULL-TIME WORKER,30,OTHMAINT,122450
FULL-TIME WORKER,30,SHOPPING,118384
FULL-TIME WORKER,30,SOCIAL,37199
FULL-TIME WORKER,30,WORK,1312439
FULL-TIME WORKER,31,ATWORK,9715
FULL-TIME WORKER,31,EATOUT,72903
FULL-TIME WORKER,31,ESCORT,74787
FULL-TIME WORKER,31,HOME,1850971
FULL-TIME WORKER,31,OTHDISCR,125365
FULL-TIME WORKER,31,OTHMAINT,118491
FULL-TIME WORKER,31,SHOPPING,122884
FULL-TIME WORKER,31,SOCIAL,41199
FULL-TIME WORKER,31,WORK,1021604
FULL-TIME WORKER,32,ATWORK,7389
FULL-TIME WORKER,32,EATOUT,80681
FULL-TIME WORKER,32,ESCORT,68720
FULL-TIME WORKER,32,HOME,2059139
FULL-TIME WORKER,32,OTHDISCR,152902
FULL-TIME WORKER,32,OTHMAINT,118698
FULL-TIME WORKER,32,SHOPPING,119712
FULL-TIME WORKER,32,SOCIAL,44547
FULL-TIME WORKER,32,WORK,763777
FULL-TIME WORKER,33,ATWORK,6103
FULL-TIME WORKER,33,EATOUT,87282
